baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_id,locus_tag,feature_type,gene_symbol,product,EC_number,COG,display_name,plot_label,classification
2967.065386,-4.944523313,0.096218724,-51.38836935,0,0,AENJPLPP_00345,AENJPLPP_00345,CDS,ahpC,Alkyl hydroperoxide reductase C,1.11.1.15,COG0450,ahpC,"ahpC
(AENJPLPP_00345)",Down in serum
27568.44476,-5.205269292,0.062626811,-83.11566889,0,0,AENJPLPP_00830,AENJPLPP_00830,CDS,cfiB,2-oxoglutarate carboxylase small subunit,6.4.1.7,COG0439,cfiB,"cfiB
(AENJPLPP_00830)",Down in serum
10220.82757,-5.220055474,0.08855752,-58.94536666,0,0,AENJPLPP_00832,AENJPLPP_00832,CDS,accB,Biotin carboxyl carrier protein of acetyl-CoA carboxylase,,,accB,"accB
(AENJPLPP_00832)",Down in serum
19566.08173,-5.242417839,0.075810264,-69.1518214,0,0,AENJPLPP_00833,AENJPLPP_00833,CDS,fabF,3-oxoacyl-[acyl-carrier-protein] synthase 2,2.3.1.179,COG0304,fabF,"fabF
(AENJPLPP_00833)",Down in serum
8078.181964,-5.346671401,0.095189624,-56.16863682,0,0,AENJPLPP_00831,AENJPLPP_00831,CDS,fabZ_2,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ,4.2.1.59,COG0764,fabZ_2,"fabZ_2
(AENJPLPP_00831)",Down in serum
5514.364527,-5.401656158,0.084219298,-64.13798596,0,0,AENJPLPP_00192,AENJPLPP_00192,CDS,glcR,HTH-type transcriptional repressor GlcR,,COG1349,glcR,"glcR
(AENJPLPP_00192)",Down in serum
844.9695827,-5.403119698,0.164905366,-32.76497205,1.86E-235,2.30E-234,AENJPLPP_01842,AENJPLPP_01842,CDS,lacS,Lactose permease,,COG2190,lacS,"lacS
(AENJPLPP_01842)",Down in serum
18080.1677,-5.48443551,0.069084836,-79.38696544,0,0,AENJPLPP_00834,AENJPLPP_00834,CDS,fabG_2,3-oxoacyl-[acyl-carrier-protein] reductase FabG,1.1.1.100,,fabG_2,"fabG_2
(AENJPLPP_00834)",Down in serum
8279.091198,-5.488510488,0.07172714,-76.51929871,0,0,AENJPLPP_00194,AENJPLPP_00194,CDS,fruA_1,PTS system fructose-specific EIIABC component,,COG1299,fruA_1,"fruA_1
(AENJPLPP_00194)",Down in serum
16740.75948,-5.634784236,0.074757347,-75.37432076,0,0,AENJPLPP_00835,AENJPLPP_00835,CDS,fabD,Malonyl CoA-acyl carrier protein transacylase,2.3.1.39,COG0331,fabD,"fabD
(AENJPLPP_00835)",Down in serum
11845.01022,-5.69432752,0.086602696,-65.75231274,0,0,AENJPLPP_00836,AENJPLPP_00836,CDS,acpA,Acyl carrier protein,,COG0236,acpA,"acpA
(AENJPLPP_00836)",Down in serum
8954.235514,-6.013120525,0.101740932,-59.10227492,0,0,AENJPLPP_00193,AENJPLPP_00193,CDS,lacC_1,Tagatose-6-phosphate kinase,2.7.1.144,COG1105,lacC_1,"lacC_1
(AENJPLPP_00193)",Down in serum
