"gene_id","gene_symbol","product","serum_1","serum_2","serum_3","BHI_1","BHI_2","BHI_3"
"AENJPLPP_01680","agaA_2","Alpha-galactosidase AgaA",240.561012859183,215.843321955359,277.332091075603,193.655298779153,213.779046146794,189.449088054271
"AENJPLPP_01681",NA,"hypothetical protein",120.280506429592,147.525940235544,113.066160207746,132.740251745335,158.522597778343,153.741406536189
"AENJPLPP_01683",NA,"IS256 family transposase ISEf1",92.5234664843012,102.971126070447,89.5995986551949,54.5507883884937,55.2564483684509,68.4397229096582
"AENJPLPP_01684",NA,"IS256 family transposase ISEf1",9.25234664843012,14.851604721699,14.9332664425325,9.09179806474896,13.5876512381437,10.9106804638585
"AENJPLPP_01689",NA,"hypothetical protein",19.661236627914,17.8219256660388,19.1999139975418,18.1835961294979,19.9285551492774,31.7401613494067
"AENJPLPP_01690",NA,"hypothetical protein",148.037546374882,137.624870421078,133.33273609404,100.918958518713,120.477174311541,99.1880042168959
"AENJPLPP_01691",NA,"hypothetical protein",417.512142510409,446.538248632418,444.798007609718,528.233467561914,475.567793335029,522.720782223041
"AENJPLPP_01692",NA,"hypothetical protein",761.005511833378,798.026227045961,700.796860910275,716.433687502218,791.707145475838,817.309154747222
"AENJPLPP_01693",NA,"hypothetical protein",2529.36026501459,2492.0992723011,2378.65601191767,1843.81664753109,1808.06345808899,1773.4815153981
"AENJPLPP_01694",NA,"hypothetical protein",65.9229698700646,65.3470607754757,72.5330084351578,81.8261825827406,102.360305994016,106.131164512079
"AENJPLPP_01695",NA,"hypothetical protein",28.9135832763441,29.7032094433981,22.3998996637987,22.7294951618724,21.7402419810299,26.7807611385619
"AENJPLPP_01696",NA,"hypothetical protein",21.9743232900215,22.7724605732719,19.1999139975418,28.1845740007218,42.5746405461835,23.805121012055
"AENJPLPP_01697",NA,"hypothetical protein",109.871616450108,87.129414367301,101.33287943147,100.009778712239,128.629765054427,103.155524385572
"AENJPLPP_01698",NA,"hypothetical protein",233.621752872861,249.506959324544,296.532005073145,234.568390070523,209.249829067413,224.164889530185
"AENJPLPP_01699",NA,"hypothetical protein",2385.94889196392,2256.45381071681,2210.12343349481,2122.93484811888,2192.14106642051,2288.26725728379
"AENJPLPP_01700",NA,"IS30 family transposase IS1252",1836.59080971338,2029.71931196553,2031.99089807317,810.079207569132,1094.2588463785,916.497158964118
"AENJPLPP_01701",NA,"hypothetical protein",217.430146238108,202.971931196553,190.932478086665,208.202175682751,154.899224114838,237.059330078381
"AENJPLPP_01702",NA,"hypothetical protein",254.439532831828,288.121131600961,249.598881968043,415.495171559027,440.239900115855,403.695177162766
"AENJPLPP_01703","norR_1","Anaerobic nitric oxide reductase transcription regulator NorR",4473.50960451597,4801.02875303457,4520.51308453233,4096.76420797588,4468.52557051752,3884.20224513364
