"gene_id","gene_symbol","product","display_name","feature_type","EC_number","COG","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","classification","plot_label","locus_tag"
"AENJPLPP_02991","bin3_1","Putative transposon Tn552 DNA-invertase bin3","bin3_1","CDS","","",221.095577124468,0.176497191728917,0.130899378491923,1.34834247314481,0.177548257278409,0.203497617957562,"Not significant","bin3_1
(AENJPLPP_02991)","AENJPLPP_02991"
"AENJPLPP_01454","lacE_2","PTS system lactose-specific EIICB component","lacE_2","CDS","","COG1455",35.5622168314012,-0.414914198368397,0.308105975236556,-1.34666066781028,0.178089545341675,0.204035411923223,"Not significant","lacE_2
(AENJPLPP_01454)","AENJPLPP_01454"
"AENJPLPP_00321",NA,"hypothetical protein","hypothetical protein","CDS","","",34.4404440022637,0.432727858900519,0.32389422991158,1.33601595501917,0.181544058386048,0.207909073337743,"Not significant","hypothetical protein","AENJPLPP_00321"
"AENJPLPP_03022",NA,"hypothetical protein","hypothetical protein","CDS","","",24.7959360141489,-0.515781052998593,0.386334912608014,-1.33506197903972,0.181856062072473,0.208182172150089,"Not significant","hypothetical protein","AENJPLPP_03022"
"AENJPLPP_02989",NA,"hypothetical protein","hypothetical protein","CDS","","",272.448418498025,0.181169920693529,0.136202942058473,1.33014689664891,0.183469876604126,0.209944713284673,"Not significant","hypothetical protein","AENJPLPP_02989"
"AENJPLPP_02394","rhaR_6","HTH-type transcriptional activator RhaR","rhaR_6","CDS","","",69.0583836726486,0.291201668663673,0.219207998925112,1.32842628960432,0.184037319295038,0.210508949868385,"Not significant","rhaR_6
(AENJPLPP_02394)","AENJPLPP_02394"
"AENJPLPP_00797","arlR_1","Response regulator ArlR","arlR_1","CDS","","COG0745",4310.46130744563,0.0928058520351365,0.0703031274247174,1.32008141649908,0.186807836588577,0.213556472849548,"Not significant","arlR_1
(AENJPLPP_00797)","AENJPLPP_00797"
"AENJPLPP_01681",NA,"hypothetical protein","hypothetical protein","CDS","","",137.646143822125,-0.220956995362921,0.167398297258936,-1.31994768752719,0.186852484368891,0.213556472849548,"Not significant","hypothetical protein","AENJPLPP_01681"
"AENJPLPP_01767","pgmB","Beta-phosphoglucomutase","pgmB","CDS","5.4.2.6","COG0637",55.1673073552053,-0.344922059918795,0.261662716369532,-1.31819337773625,0.18743892180215,0.214140269419647,"Not significant","pgmB
(AENJPLPP_01767)","AENJPLPP_01767"
"AENJPLPP_02439","mleS","Malolactic enzyme","mleS","CDS","4.1.1.101","COG0281",42.6295526780113,0.38049369064634,0.290720343173478,1.30879623521665,0.19060338257253,0.217667678928129,"Not significant","mleS
(AENJPLPP_02439)","AENJPLPP_02439"
"AENJPLPP_01705","agaC_1","N-acetylgalactosamine permease IIC component 1","agaC_1","CDS","","COG3715",60.4689648374039,-0.321981682055868,0.246167798897759,-1.30797644329426,0.190881299380164,0.217897160703727,"Not significant","agaC_1
(AENJPLPP_01705)","AENJPLPP_01705"
"AENJPLPP_01013",NA,"hypothetical protein","hypothetical protein","CDS","","",842.06604464449,-0.107795160041624,0.0824972478659167,-1.30665158935756,0.191331067079809,0.21832255175451,"Not significant","hypothetical protein","AENJPLPP_01013"
"AENJPLPP_01104","yjmB","putative symporter YjmB","yjmB","CDS","","COG2211",25.7278914114342,-0.480244577764522,0.369202072469725,-1.30076349396414,0.193339421245436,0.220525343088569,"Not significant","yjmB
(AENJPLPP_01104)","AENJPLPP_01104"
"AENJPLPP_02267",NA,"hypothetical protein","hypothetical protein","CDS","","",32.7360563376872,-0.418630467281215,0.323135502115537,-1.295526070458,0.195138813862136,0.22248811197894,"Not significant","hypothetical protein","AENJPLPP_02267"
"AENJPLPP_00084",NA,"hypothetical protein","hypothetical protein","CDS","","",19.7105432398882,0.518499417746852,0.4010266133788,1.29293019577503,0.196035202807994,0.223420152636647,"Not significant","hypothetical protein","AENJPLPP_00084"
"AENJPLPP_01085",NA,"hypothetical protein","hypothetical protein","CDS","","",24.9671842484893,-0.475634904508537,0.369505740438294,-1.28721925657868,0.198017877213955,0.225588978025234,"Not significant","hypothetical protein","AENJPLPP_01085"
"AENJPLPP_00665",NA,"hypothetical protein","hypothetical protein","CDS","","",438.541803798816,0.134131784278718,0.104377726096878,1.28506137558721,0.198770837371402,0.226355688092695,"Not significant","hypothetical protein","AENJPLPP_00665"
"AENJPLPP_02468","ntpA","V-type sodium ATPase catalytic subunit A","ntpA","CDS","7.2.2.1","",10269.56347843,0.0781558995620927,0.0611285467232131,1.27854993700371,0.201055589007926,0.228865449329087,"Not significant","ntpA
(AENJPLPP_02468)","AENJPLPP_02468"
"AENJPLPP_00574","xylH","Xylose transport system permease protein XylH","xylH","CDS","","COG4214",17.629237962881,0.56196207392914,0.442584562281506,1.26972814196737,0.204181484786072,0.232330298806016,"Not significant","xylH
(AENJPLPP_00574)","AENJPLPP_00574"
"AENJPLPP_00272","srlA","PTS system glucitol/sorbitol-specific EIIC component","srlA","CDS","","COG3730",8.4869750378751,-0.834455721364733,0.660821532523606,-1.2627550409534,0.20667722663783,0.23507562419112,"Not significant","srlA
(AENJPLPP_00272)","AENJPLPP_00272"
"AENJPLPP_02962",NA,"hypothetical protein","hypothetical protein","CDS","","",173.734117621499,-0.187212904797156,0.148445092527221,-1.26115927182184,0.207251469201059,0.235634100123774,"Not significant","hypothetical protein","AENJPLPP_02962"
"AENJPLPP_02443",NA,"hypothetical protein","hypothetical protein","CDS","","",10.8603965716759,-0.695290392695837,0.553526746989392,-1.25610983837275,0.209076149594835,0.237613239463259,"Not significant","hypothetical protein","AENJPLPP_02443"
"AENJPLPP_01679","rhaR_5","HTH-type transcriptional activator RhaR","rhaR_5","CDS","","",1930.0123699193,-0.0870421404330361,0.0698937852550022,-1.24534878337851,0.213003570936527,0.241926570931236,"Not significant","rhaR_5
(AENJPLPP_01679)","AENJPLPP_01679"
"AENJPLPP_02404",NA,"Putative two-component membrane permease complex subunit SMU_747c","Putative two-component membrane permease complex subunit SMU_747c","CDS","","COG0701",69.8328859377551,-0.277415627493751,0.22278381611059,-1.24522342931787,0.213049632651303,0.241926570931236,"Not significant","Putative two-component membrane permease complex subunit SMU_747c","AENJPLPP_02404"
"AENJPLPP_03123",NA,"hypothetical protein","hypothetical protein","CDS","","",13.0692517388435,0.622239607653876,0.49978656097628,1.24501068303717,0.213127823349524,0.241926570931236,"Not significant","hypothetical protein","AENJPLPP_03123"
"AENJPLPP_01867",NA,"hypothetical protein","hypothetical protein","CDS","","",20.9723334621135,-0.497041132460579,0.400052080562427,-1.24244106357801,0.214073872827892,0.242903059709724,"Not significant","hypothetical protein","AENJPLPP_01867"
"AENJPLPP_02460","fbp","Fructose-1,6-bisphosphatase class 3","fbp","CDS","3.1.3.11","COG3855",2000.60304567013,0.0815689171047091,0.0657254867458501,1.24105459150303,0.214585582583825,0.243386131528369,"Not significant","fbp
(AENJPLPP_02460)","AENJPLPP_02460"
"AENJPLPP_01386",NA,"hypothetical protein","hypothetical protein","CDS","","",7469.49075279102,0.0922295161784685,0.0743593961585673,1.24032094050084,0.214856710041759,0.243596053715747,"Not significant","hypothetical protein","AENJPLPP_01386"
"AENJPLPP_00037",NA,"hypothetical protein","hypothetical protein","CDS","","",222.337999514655,0.160383798598116,0.130122335307035,1.23256163686024,0.217739357236532,0.246765460503052,"Not significant","hypothetical protein","AENJPLPP_00037"
"AENJPLPP_01772",NA,"IS1380 family transposase IS1678","IS1380 family transposase IS1678","CDS","","",157.198507291056,0.183195359058687,0.148702701844112,1.23195716545039,0.217965085389612,0.246922431667864,"Not significant","IS1380 family transposase IS1678","AENJPLPP_01772"
"AENJPLPP_01451","lacR_2","Lactose phosphotransferase system repressor","lacR_2","CDS","","",477.208776327781,-0.118458567311288,0.0964164581693654,-1.22861355374829,0.219216731313479,0.248241026539384,"Not significant","lacR_2
(AENJPLPP_01451)","AENJPLPP_01451"
"AENJPLPP_01002",NA,"hypothetical protein","hypothetical protein","CDS","","",33.9576932353808,0.38491255138159,0.315540800282992,1.2198503364268,0.222521615488052,0.251882724288954,"Not significant","hypothetical protein","AENJPLPP_01002"
"AENJPLPP_01871",NA,"hypothetical protein","hypothetical protein","CDS","","",48.7692077808187,-0.327629681091333,0.26865396923245,-1.21952295001402,0.222645770646276,0.25192253265372,"Not significant","hypothetical protein","AENJPLPP_01871"
"AENJPLPP_00401",NA,"hypothetical protein","hypothetical protein","CDS","","",8.08238663906395,-0.77449616806382,0.636388535696101,-1.21701778806661,0.223597448024578,0.252798320593367,"Not significant","hypothetical protein","AENJPLPP_00401"
"AENJPLPP_01991","arcD1_2","Arginine/ornithine antiporter ArcD1","arcD1_2","CDS","","COG0531",4308.12968853413,-0.077994645745254,0.0640868213784674,-1.21701535616275,0.223598373283571,0.252798320593367,"Not significant","arcD1_2
(AENJPLPP_01991)","AENJPLPP_01991"
"AENJPLPP_01707",NA,"hypothetical protein","hypothetical protein","CDS","","",100.305856619047,-0.24496169434573,0.201575819200671,-1.21523353007866,0.224277035402164,0.253464386117176,"Not significant","hypothetical protein","AENJPLPP_01707"
"AENJPLPP_00671","folA_2","Dihydrofolate reductase","folA_2","CDS","1.5.1.3","",1045.90292883431,-0.102425982367705,0.0846239428763635,-1.21036646233029,0.226138305024326,0.255465898453259,"Not significant","folA_2
(AENJPLPP_00671)","AENJPLPP_00671"
"AENJPLPP_02735",NA,"hypothetical protein","hypothetical protein","CDS","","",56.2450158336246,-0.300415778032415,0.248353302489397,-1.20963069555011,0.226420634169301,0.255682814253407,"Not significant","hypothetical protein","AENJPLPP_02735"
"AENJPLPP_03181","yxdL_3","ABC transporter ATP-binding protein YxdL","yxdL_3","CDS","","COG1136",73.6003083292927,-0.261877218141577,0.218275792181435,-1.19975383217897,0.230234959280784,0.259886431309369,"Not significant","yxdL_3
(AENJPLPP_03181)","AENJPLPP_03181"
"AENJPLPP_02136","iolU_2","scyllo-inositol 2-dehydrogenase (NADP(+)) IolU","iolU_2","CDS","1.1.1.371","COG0673",2232.36961844734,-0.0796975874350394,0.0665545933537839,-1.19747688955729,0.23112073007219,0.260782298459294,"Not significant","iolU_2
(AENJPLPP_02136)","AENJPLPP_02136"
"AENJPLPP_01012","nrdF","Ribonucleoside-diphosphate reductase 2 subunit beta","nrdF","CDS","1.17.4.1","COG0208",8613.78155501608,0.0641217425600101,0.0536772381377178,1.19457976573786,0.232251258745815,0.261953511358327,"Not significant","nrdF
(AENJPLPP_01012)","AENJPLPP_01012"
"AENJPLPP_02419",NA,"hypothetical protein","hypothetical protein","CDS","","",8.46819659286893,-0.727129039423958,0.612440367941856,-1.18726504241959,0.235123092324863,0.265087006918235,"Not significant","hypothetical protein","AENJPLPP_02419"
"AENJPLPP_02564","murR_2","HTH-type transcriptional regulator MurR","murR_2","CDS","","",98.7147798951816,-0.228739424800404,0.192759312335073,-1.18665823212104,0.235362456445219,0.265251239727872,"Not significant","murR_2
(AENJPLPP_02564)","AENJPLPP_02564"
"AENJPLPP_02348",NA,"hypothetical protein","hypothetical protein","CDS","","",890.791857712608,-0.0951114815296586,0.0804228050788997,-1.18264317486002,0.236950593844793,0.266934791553764,"Not significant","hypothetical protein","AENJPLPP_02348"
"AENJPLPP_00705","sigA","RNA polymerase sigma factor SigA","sigA","CDS","","COG0568",13412.3076503314,0.0859028087291123,0.072811403599081,1.17979882934432,0.238080235255392,0.268100694513928,"Not significant","sigA
(AENJPLPP_00705)","AENJPLPP_00705"
"AENJPLPP_00462",NA,"Putative pyridoxal phosphate-dependent acyltransferase","Putative pyridoxal phosphate-dependent acyltransferase","CDS","2.3.1.-","",59.3685183808966,-0.280760560202679,0.239758008777346,-1.17101639955398,0.241592185310563,0.271947306804852,"Not significant","Putative pyridoxal phosphate-dependent acyltransferase","AENJPLPP_00462"
"AENJPLPP_00950",NA,"hypothetical protein","hypothetical protein","CDS","","",378.742790279714,-0.130633768288932,0.11339590406609,-1.15201487535913,0.249314960716649,0.280528876704624,"Not significant","hypothetical protein","AENJPLPP_00950"
"AENJPLPP_00458",NA,"hypothetical protein","hypothetical protein","CDS","","",2148.58201148428,0.0740376439814888,0.0644794146233825,1.14823691272532,0.250870774795174,0.282167327550711,"Not significant","hypothetical protein","AENJPLPP_00458"
"AENJPLPP_01926",NA,"hypothetical protein","hypothetical protein","CDS","","",386.380006209098,-0.126738901926708,0.110505317315508,-1.14690319891893,0.25142163045798,0.282674597230556,"Not significant","hypothetical protein","AENJPLPP_01926"
"AENJPLPP_00463",NA,"hypothetical protein","hypothetical protein","CDS","","",20.9590554324806,0.457433990028006,0.400178400878826,1.14307516103678,0.253007386189192,0.284344545574276,"Not significant","hypothetical protein","AENJPLPP_00463"
"AENJPLPP_00596","yteT","Putative oxidoreductase YteT","yteT","CDS","1.-.-.-","COG0673",62.8798920396185,0.268550134227129,0.235200422269121,1.14179273844946,0.253540181446621,0.284830259394994,"Not significant","yteT
(AENJPLPP_00596)","AENJPLPP_00596"
"AENJPLPP_01149",NA,"hypothetical protein","hypothetical protein","CDS","","",1055.52937937108,-0.0858710752022212,0.0752467495639955,-1.1411931505319,0.253789554054695,0.284997313577485,"Not significant","hypothetical protein","AENJPLPP_01149"
"AENJPLPP_00618",NA,"hypothetical protein","hypothetical protein","CDS","","",87.2193560135971,0.229615668210719,0.201508588732863,1.13948328284467,0.2545016369498,0.285683637670454,"Not significant","hypothetical protein","AENJPLPP_00618"
"AENJPLPP_03155",NA,"hypothetical protein","hypothetical protein","CDS","","",56.3165468199307,0.298490659953533,0.262027339692706,1.13915845691365,0.254637069274705,0.285722371429524,"Not significant","hypothetical protein","AENJPLPP_03155"
"AENJPLPP_02889",NA,"ISL3 family transposase IS1476","ISL3 family transposase IS1476","CDS","","",20.6683163816475,-0.455104838754509,0.400321157387371,-1.13684932798625,0.255601278131904,0.286690657048899,"Not significant","ISL3 family transposase IS1476","AENJPLPP_02889"
"AENJPLPP_00753",NA,"hypothetical protein","hypothetical protein","CDS","","",62.6891814554015,0.272154905626731,0.239566016613929,1.13603302118314,0.255942744657425,0.286959964406008,"Not significant","hypothetical protein","AENJPLPP_00753"
"AENJPLPP_02812",NA,"IS30 family transposase IS1252","IS30 family transposase IS1252","CDS","","COG2826",22.2208457433198,0.426394524762884,0.375911321673656,1.13429551114466,0.256670611470971,0.287662114439556,"Not significant","IS30 family transposase IS1252","AENJPLPP_02812"
"AENJPLPP_00020",NA,"IS982 family transposase ISEfm1","IS982 family transposase ISEfm1","CDS","","",6.54078699442436,-0.863920830367437,0.763936266446905,-1.13088076625235,0.258105279705309,0.289155538917978,"Not significant","IS982 family transposase ISEfm1","AENJPLPP_00020"
"AENJPLPP_02248","gmuF","putative mannose-6-phosphate isomerase GmuF","gmuF","CDS","5.3.1.8","COG1482",4341.14279309749,0.0672588987970724,0.0599318597974597,1.12225615931784,0.261753540720787,0.293092229202285,"Not significant","gmuF
(AENJPLPP_02248)","AENJPLPP_02248"
"AENJPLPP_02563","bglF_3","PTS system beta-glucoside-specific EIIBCA component","bglF_3","CDS","","COG1263",108.826840325079,-0.210057514784748,0.187202852867218,-1.12208500868168,0.261826297298685,0.293092229202285,"Not significant","bglF_3
(AENJPLPP_02563)","AENJPLPP_02563"
"AENJPLPP_02857",NA,"hypothetical protein","hypothetical protein","CDS","","",14.8672628974536,-0.526618070864663,0.47171083874067,-1.11640019184333,0.264250871439144,0.295689413851469,"Not significant","hypothetical protein","AENJPLPP_02857"
"AENJPLPP_00038",NA,"hypothetical protein","hypothetical protein","CDS","","",1034.93005201452,-0.0913373912314355,0.0819153159677096,-1.11502214393509,0.264840932591226,0.296232587975409,"Not significant","hypothetical protein","AENJPLPP_00038"
"AENJPLPP_01240","proC","Pyrroline-5-carboxylate reductase","proC","CDS","1.5.1.2","COG0345",1516.75688417537,-0.102575052823258,0.0925867742797673,-1.10788018722101,0.267913563257273,0.299551065395473,"Not significant","proC
(AENJPLPP_01240)","AENJPLPP_01240"
"AENJPLPP_01637","rhaA","L-rhamnose isomerase","rhaA","CDS","5.3.1.14","COG4806",33.330085444248,-0.348840930742133,0.317119483218323,-1.10002995464638,0.271319070737937,0.303238961412988,"Not significant","rhaA
(AENJPLPP_01637)","AENJPLPP_01637"
"AENJPLPP_02686",NA,"hypothetical protein","hypothetical protein","CDS","","",35.291763959187,-0.358529710051235,0.327033664851403,-1.09630826604394,0.272943893206095,0.304934554722358,"Not significant","hypothetical protein","AENJPLPP_02686"
"AENJPLPP_03052",NA,"hypothetical protein","hypothetical protein","CDS","","",294.023100063213,-0.140105172217236,0.128072660901094,-1.09395066231531,0.273976617396484,0.305967575483016,"Not significant","hypothetical protein","AENJPLPP_03052"
"AENJPLPP_01920",NA,"putative ABC transporter ATP-binding protein","putative ABC transporter ATP-binding protein","CDS","","",1846.97444621735,-0.0759980735859045,0.0695974801410799,-1.09196587910726,0.274848099004228,0.306819782445177,"Not significant","putative ABC transporter ATP-binding protein","AENJPLPP_01920"
"AENJPLPP_02711",NA,"hypothetical protein","hypothetical protein","CDS","","",10.0101905352846,-0.619440278103294,0.571751051639112,-1.08340907520409,0.278626889283571,0.310915539440989,"Not significant","hypothetical protein","AENJPLPP_02711"
"AENJPLPP_01288",NA,"Zinc-type alcohol dehydrogenase-like protein","Zinc-type alcohol dehydrogenase-like protein","CDS","","",996.893729184847,0.0833437885138718,0.0769927646194741,1.08248858091779,0.279035486702231,0.311248803330975,"Not significant","Zinc-type alcohol dehydrogenase-like protein","AENJPLPP_01288"
"AENJPLPP_01113","yteP_1","putative multiple-sugar transport system permease YteP","yteP_1","CDS","","COG4209",13.8636162144251,-0.533043898272216,0.492810541826244,-1.08164061648697,0.279412249363959,0.31130109325044,"Not significant","yteP_1
(AENJPLPP_01113)","AENJPLPP_01113"
"AENJPLPP_01906",NA,"hypothetical protein","hypothetical protein","CDS","","",920.888905018264,0.0882815126957324,0.081583760476385,1.08209663516658,0.279209590810587,0.31130109325044,"Not significant","hypothetical protein","AENJPLPP_01906"
"AENJPLPP_02619",NA,"hypothetical protein","hypothetical protein","CDS","","",38.1156332640177,-0.320136945351151,0.295945714420191,-1.08174212280234,0.279367130449192,0.31130109325044,"Not significant","hypothetical protein","AENJPLPP_02619"
"AENJPLPP_03143",NA,"hypothetical protein","hypothetical protein","CDS","","",42.709853614054,0.312820819476943,0.289286451695662,1.08135316273311,0.279540047617716,0.311320957830745,"Not significant","hypothetical protein","AENJPLPP_03143"
"AENJPLPP_02177",NA,"hypothetical protein","hypothetical protein","CDS","","",19.3316693371551,-0.459937508890365,0.426089377241698,-1.07943904132927,0.28039205466958,0.312147033727716,"Not significant","hypothetical protein","AENJPLPP_02177"
"AENJPLPP_03119","bin3_5","Putative transposon Tn552 DNA-invertase bin3","bin3_5","CDS","","",56.7159135184014,0.25964137020335,0.240631888086282,1.07899818377459,0.280588537305356,0.312242983141299,"Not significant","bin3_5
(AENJPLPP_03119)","AENJPLPP_03119"
"AENJPLPP_01346","ykoD","Putative HMP/thiamine import ATP-binding protein YkoD","ykoD","CDS","3.6.3.-","COG1122",23.5105417496637,0.404788821452709,0.375428868451014,1.07820377032494,0.280942829740814,0.312433093247415,"Not significant","ykoD
(AENJPLPP_01346)","AENJPLPP_01346"
"AENJPLPP_02717","manX_5","PTS system mannose-specific EIIAB component","manX_5","CDS","2.7.1.191","COG2893",11.1952584309098,0.577026535388403,0.535215378071618,1.07812024659574,0.28098009728291,0.312433093247415,"Not significant","manX_5
(AENJPLPP_02717)","AENJPLPP_02717"
"AENJPLPP_00485","lexA","LexA repressor","lexA","CDS","3.4.21.88","COG1974",2332.17448284739,-0.0709228079558289,0.0664077040255051,-1.06799066458599,0.285524722865853,0.317361794437861,"Not significant","lexA
(AENJPLPP_00485)","AENJPLPP_00485"
"AENJPLPP_01555",NA,"hypothetical protein","hypothetical protein","CDS","","",112.3858046063,-0.187407172019125,0.176128158867735,-1.06403867061292,0.287311181699494,0.319222117500498,"Not significant","hypothetical protein","AENJPLPP_01555"
"AENJPLPP_01784",NA,"hypothetical protein","hypothetical protein","CDS","","",169.254697279135,-0.154265175168244,0.145027027684922,-1.0636994885077,0.287464856254245,0.31926755906464,"Not significant","hypothetical protein","AENJPLPP_01784"
"AENJPLPP_00336","ftsW_1","putative peptidoglycan glycosyltransferase FtsW","ftsW_1","CDS","2.4.1.129","COG0772",879.912067214188,-0.085337986656283,0.0805333912232474,-1.05965966861766,0.289299457364674,0.321179123058585,"Not significant","ftsW_1
(AENJPLPP_00336)","AENJPLPP_00336"
"AENJPLPP_01279",NA,"hypothetical protein","hypothetical protein","CDS","","",12.3562322840504,0.540488615254122,0.514574936171358,1.05035938842178,0.293552909968122,0.325773535131225,"Not significant","hypothetical protein","AENJPLPP_01279"
"AENJPLPP_02884",NA,"hypothetical protein","hypothetical protein","CDS","","",82.7891469202889,0.221892010511906,0.211384631920568,1.0497073911943,0.293852664495878,0.325978406421563,"Not significant","hypothetical protein","AENJPLPP_02884"
"AENJPLPP_00854","mutY","Adenine DNA glycosylase","mutY","CDS","3.2.2.31","",1834.5855950153,-0.0690179970323826,0.0664432744533078,-1.03875068771459,0.298920700745356,0.331470624289112,"Not significant","mutY
(AENJPLPP_00854)","AENJPLPP_00854"
"AENJPLPP_00076",NA,"hypothetical protein","hypothetical protein","CDS","","",81.9952809161666,-0.219520388341314,0.211965109965044,-1.03564397167777,0.300368269978884,0.332945408108935,"Not significant","hypothetical protein","AENJPLPP_00076"
"AENJPLPP_01341","rpsN2_1","Alternate 30S ribosomal protein S14","rpsN2_1","CDS","","COG0199",94.3824065864132,0.204675262161647,0.198148195232435,1.03294032994626,0.301631823739175,0.334215144033504,"Not significant","rpsN2_1
(AENJPLPP_01341)","AENJPLPP_01341"
"AENJPLPP_00496",NA,"IS30 family transposase IS6770","IS30 family transposase IS6770","CDS","","COG2826",23.7872948631994,0.385150511367472,0.373044284368801,1.03245251973008,0.301860179353088,0.33433731132574,"Not significant","IS30 family transposase IS6770","AENJPLPP_00496"
"AENJPLPP_01359","dps","DNA protection during starvation protein","dps","CDS","1.16.-.-","COG0783",19212.9172428685,-0.0712088686433957,0.0691360912370647,-1.02998111940149,0.303018868735548,0.33548940844362,"Not significant","dps
(AENJPLPP_01359)","AENJPLPP_01359"
"AENJPLPP_00005","srrA_1","Transcriptional regulatory protein SrrA","srrA_1","CDS","","COG0745",1219.34453528843,0.0770588010718947,0.0750766194565561,1.02640211599412,0.30470208105121,0.337221106902257,"Not significant","srrA_1
(AENJPLPP_00005)","AENJPLPP_00005"
"AENJPLPP_00451",NA,"hypothetical protein","hypothetical protein","CDS","","",1558.84466835474,0.0738048065425045,0.0723400397333143,1.02024835505469,0.307610689826479,0.340307097654851,"Not significant","hypothetical protein","AENJPLPP_00451"
"AENJPLPP_02643",NA,"hypothetical protein","hypothetical protein","CDS","","",21.6141168537682,0.391777589083213,0.384738085171519,1.0182968730755,0.308536893976634,0.341198416737442,"Not significant","hypothetical protein","AENJPLPP_02643"
"AENJPLPP_02329","lolD_2","Lipoprotein-releasing system ATP-binding protein LolD","lolD_2","CDS","3.6.3.-","COG1136",20.1932095906396,-0.401055100144519,0.39486666228555,-1.01567222166376,0.309785500270149,0.342445431965947,"Not significant","lolD_2
(AENJPLPP_02329)","AENJPLPP_02329"
"AENJPLPP_03003",NA,"hypothetical protein","hypothetical protein","CDS","","",469.170749901385,-0.11007319496704,0.108420808326835,-1.01524049364421,0.309991202296177,0.342539068579421,"Not significant","hypothetical protein","AENJPLPP_03003"
"AENJPLPP_02734",NA,"hypothetical protein","hypothetical protein","CDS","","",48.5290397776334,-0.260693373681445,0.257998178848472,-1.01044656534012,0.312281387856636,0.344935079602862,"Not significant","hypothetical protein","AENJPLPP_02734"
"AENJPLPP_02904",NA,"hypothetical protein","hypothetical protein","CDS","","",28.5798003440016,-0.339654457115115,0.338864107053622,-1.00233235106652,0.316183102794149,0.349108566306645,"Not significant","hypothetical protein","AENJPLPP_02904"
"AENJPLPP_00452","rnhA","14.7 kDa ribonuclease H-like protein","rnhA","CDS","","COG0328",438.698308524983,-0.106324810224759,0.106252012777448,-1.00068513946614,0.31697905406182,0.349850955964527,"Not significant","rnhA
(AENJPLPP_00452)","AENJPLPP_00452"
"AENJPLPP_00757",NA,"hypothetical protein","hypothetical protein","CDS","","",16.9464268592858,0.464143636472034,0.465346104922002,0.997415969668061,0.318562642934321,0.351461746744763,"Not significant","hypothetical protein","AENJPLPP_00757"
"AENJPLPP_00069",NA,"hypothetical protein","hypothetical protein","CDS","","",14.0961724094972,0.484376531348632,0.490235504652801,0.988048655700044,0.323128819715712,0.356360611069412,"Not significant","hypothetical protein","AENJPLPP_00069"
"AENJPLPP_00275","srlB","PTS system glucitol/sorbitol-specific EIIA component","srlB","CDS","","COG3731",22.8713643206332,0.372768884860424,0.37758164376887,0.987253726477785,0.323518269249852,0.356651176108384,"Not significant","srlB
(AENJPLPP_00275)","AENJPLPP_00275"
"AENJPLPP_01983","panE","2-dehydropantoate 2-reductase","panE","CDS","1.1.1.169","COG1893",4446.28947134552,-0.0650847837588145,0.0662548008372118,-0.982340644547827,0.325932057250186,0.359172305984927,"Not significant","panE
(AENJPLPP_01983)","AENJPLPP_01983"
"AENJPLPP_02462",NA,"hypothetical protein","hypothetical protein","CDS","","",1568.27696575814,-0.0753838964044514,0.0769682554515983,-0.979415422139284,0.327374760038401,0.36062176874269,"Not significant","hypothetical protein","AENJPLPP_02462"
"AENJPLPP_03152",NA,"hypothetical protein","hypothetical protein","CDS","","",39.157620293908,0.287394031263974,0.294653838574086,0.97536157225969,0.329380938193396,0.362690562436991,"Not significant","hypothetical protein","AENJPLPP_03152"
"AENJPLPP_02910","resA","Thiol-disulfide oxidoreductase ResA","resA","CDS","","",482.677576560911,0.0931590640628235,0.0958968963244015,0.971450251608599,0.331324114991528,0.364688401843318,"Not significant","resA
(AENJPLPP_02910)","AENJPLPP_02910"
"AENJPLPP_02733",NA,"hypothetical protein","hypothetical protein","CDS","","",13.9624967293118,-0.475819376693379,0.491272132671005,-0.968545425335626,0.332772044063048,0.366139781089191,"Not significant","hypothetical protein","AENJPLPP_02733"
"AENJPLPP_01340","rpmF_2","50S ribosomal protein L32","rpmF_2","CDS","","COG0333",18.7790266094114,0.402275814569426,0.416401657704772,0.966076400336135,0.334005952553191,0.367354643231579,"Not significant","rpmF_2
(AENJPLPP_01340)","AENJPLPP_01340"
"AENJPLPP_01780",NA,"hypothetical protein","hypothetical protein","CDS","","",91.1707075443471,-0.185939019623161,0.192730575532481,-0.964761398700982,0.334664334352235,0.367935817689777,"Not significant","hypothetical protein","AENJPLPP_01780"
"AENJPLPP_01366","rifL","Putative UDP-kanosamine synthase oxidoreductase subunit","rifL","CDS","1.1.1.-","",14.3087942357058,-0.444736448224678,0.469799998272698,-0.946650595699935,0.343816852949472,0.377851518128865,"Not significant","rifL
(AENJPLPP_01366)","AENJPLPP_01366"
"AENJPLPP_00600","yesO","Putative ABC transporter substrate-binding protein YesO","yesO","CDS","","COG1653",24.0010465536201,-0.348454436621787,0.368310742022362,-0.946088171929102,0.344103616137705,0.378019921337153,"Not significant","yesO
(AENJPLPP_00600)","AENJPLPP_00600"
"AENJPLPP_00187","clpX","ATP-dependent Clp protease ATP-binding subunit ClpX","clpX","CDS","","COG1219",22478.4569245197,-0.0524130658486982,0.0557410516351297,-0.94029560460725,0.347065953551323,0.381126343872691,"Not significant","clpX
(AENJPLPP_00187)","AENJPLPP_00187"
"AENJPLPP_02463",NA,"hypothetical protein","hypothetical protein","CDS","","",7527.72837970182,0.0554779264827665,0.0594255755492793,0.933569863984923,0.350525816548003,0.384776497342922,"Not significant","hypothetical protein","AENJPLPP_02463"
